Role,Username,Repo Name,Repo URL,Languages,Stargazers,Contributors,Subscribers,Pulls,Commits,Size,Followers,Following,kmeans_N,labels
Data Analyst,Shelmith-Kariuki,TidyTuesday,https://github.com/Shelmith-Kariuki/TidyTuesday,R,0,0,0,0,0,0,190,36,0,0
Data Analyst,Shelmith-Kariuki,tweet-explorer,https://github.com/Shelmith-Kariuki/tweet-explorer,R,0,0,0,0,0,0,190,36,0,0
Data Analyst,Shelmith-Kariuki,WB_SDGs,https://github.com/Shelmith-Kariuki/WB_SDGs,R,0,0,0,0,0,0,190,36,0,0
Data Analyst,Shelmith-Kariuki,WB_theme,https://github.com/Shelmith-Kariuki/WB_theme,R,0,0,0,0,0,0,190,36,0,0
Data Analyst,Shelmith-Kariuki,Web,https://github.com/Shelmith-Kariuki/Web,R,0,0,0,0,0,0,190,36,0,0
Data Analyst,Shelmith-Kariuki,zuka,https://github.com/Shelmith-Kariuki/zuka,R,0,0,0,0,0,0,190,36,0,0
Machine Learning Engineer,suriyadeepan,4ccon,https://github.com/suriyadeepan/4ccon,,0,1,2,0,2,455,1033,308,0,0
Machine Learning Engineer,suriyadeepan,adhoc-on-android,https://github.com/suriyadeepan/adhoc-on-android,"Java, C, Makefile",1,0,1,0,0,248,1033,308,0,0
Machine Learning Engineer,suriyadeepan,anatomy-of-ppl,https://github.com/suriyadeepan/anatomy-of-ppl,"Jupyter Notebook, Python, JavaScript",6,1,1,0,10,288,1033,308,0,0
Machine Learning Engineer,suriyadeepan,Annual-Camp-2K16-Presentations,https://github.com/suriyadeepan/Annual-Camp-2K16-Presentations,"CSS, JavaScript, HTML, Python",0,1,2,0,3,3726,1033,308,0,0
Machine Learning Engineer,suriyadeepan,atomspace,https://github.com/suriyadeepan/atomspace,"C++, Scheme, Python, CMake, Shell, Haskell, Tcl, Ruby, C, Protocol Buffer, Awk, Batchfile",0,30,2,0,0,139524,1033,308,8,0
Machine Learning Engineer,suriyadeepan,augmented_seq2seq,https://github.com/suriyadeepan/augmented_seq2seq,"Python, Shell",28,1,10,0,30,2849,1033,308,1,1
Machine Learning Engineer,suriyadeepan,baby-gans,https://github.com/suriyadeepan/baby-gans,"Jupyter Notebook, CSS",0,1,2,0,11,5915,1033,308,0,0
Machine Learning Engineer,suriyadeepan,bash_tutor,https://github.com/suriyadeepan/bash_tutor,"Shell, Awk, Logos",0,0,2,0,0,6296,1033,308,0,0
Machine Learning Engineer,suriyadeepan,Bayesian-Data-Analysis,https://github.com/suriyadeepan/Bayesian-Data-Analysis,"Jupyter Notebook, Python",2,1,1,0,6,6709,1033,308,0,0
Machine Learning Engineer,suriyadeepan,BayesianML,https://github.com/suriyadeepan/BayesianML,"Jupyter Notebook, Python",30,1,4,0,30,2047,1033,308,1,1
Machine Learning Engineer,suriyadeepan,bec-gp,https://github.com/suriyadeepan/bec-gp,"Jupyter Notebook, Python, Shell",2,2,3,0,26,224,1033,308,5,0
Machine Learning Engineer,suriyadeepan,blend,https://github.com/suriyadeepan/blend,,0,0,2,0,0,348,1033,308,0,0
Machine Learning Engineer,suriyadeepan,caffe-scaffold,https://github.com/suriyadeepan/caffe-scaffold,,0,0,2,0,0,232,1033,308,0,0
Machine Learning Engineer,suriyadeepan,Castalia,https://github.com/suriyadeepan/Castalia,"C++, Python, Makefile, C, Shell, Gnuplot",4,0,3,0,0,2789,1033,308,0,0
Machine Learning Engineer,suriyadeepan,Castalia-stable,https://github.com/suriyadeepan/Castalia-stable,"C++, Python, Makefile, C, Shell",0,0,2,0,0,580,1033,308,0,0
Machine Learning Engineer,suriyadeepan,ccscraper,https://github.com/suriyadeepan/ccscraper,Python,0,1,3,0,11,21,1033,308,0,0
Machine Learning Engineer,suriyadeepan,cjdchat,https://github.com/suriyadeepan/cjdchat,"C++, C, Makefile, Shell",0,1,5,0,0,444,1033,308,0,0
Machine Learning Engineer,suriyadeepan,cjdns,https://github.com/suriyadeepan/cjdns,"Assembly, C, Python, JavaScript, C++, Shell, CSS, Lua, Objective-C, PHP, Emacs Lisp, HTML, Makefile, Perl, Batchfile, CMake, Objective-C++, DTrace, Swift",0,30,2,0,0,21671,1033,308,8,0
Machine Learning Engineer,suriyadeepan,cjdns-doc,https://github.com/suriyadeepan/cjdns-doc,,0,0,2,0,0,240,1033,308,0,0
Machine Learning Engineer,suriyadeepan,cogutils,https://github.com/suriyadeepan/cogutils,"C++, C, CMake, Python, Shell",0,30,2,0,0,147531,1033,308,8,0
Machine Learning Engineer,suriyadeepan,conf,https://github.com/suriyadeepan/conf,"Vim Script, Visual Basic, Python, CSS, TeX, XSLT, Shell, Perl, Makefile, Ruby",0,0,2,0,0,620,1033,308,0,0
Machine Learning Engineer,suriyadeepan,cs188x,https://github.com/suriyadeepan/cs188x,Python,0,1,2,0,4,94,1033,308,0,0
Machine Learning Engineer,suriyadeepan,cv-workspace,https://github.com/suriyadeepan/cv-workspace,,0,1,2,0,0,23468,1033,308,0,0
Machine Learning Engineer,suriyadeepan,datasets,https://github.com/suriyadeepan/datasets,"Jupyter Notebook, Python, Shell",30,1,13,2,30,19318,1033,308,1,1
Machine Learning Engineer,suriyadeepan,deconstructing-pymc3,https://github.com/suriyadeepan/deconstructing-pymc3,Python,2,1,2,1,17,14,1033,308,5,0
Machine Learning Engineer,suriyadeepan,deeplearning,https://github.com/suriyadeepan/deeplearning,Python,3,0,2,0,0,29444,1033,308,0,0
Machine Learning Engineer,suriyadeepan,deeplearning-papernotes,https://github.com/suriyadeepan/deeplearning-papernotes,,2,1,3,0,0,129,1033,308,0,0
Machine Learning Engineer,suriyadeepan,deploy-docker_image-to-ec2,https://github.com/suriyadeepan/deploy-docker_image-to-ec2,"Dockerfile, Python",0,1,2,0,13,30,1033,308,0,0
Machine Learning Engineer,suriyadeepan,Dissertation,https://github.com/suriyadeepan/Dissertation,TeX,0,0,2,0,0,1852,1033,308,0,0
Machine Learning Engineer,suriyadeepan,easy_seq2seq,https://github.com/suriyadeepan/easy_seq2seq,"Python, CSS, JavaScript, HTML, Shell",30,5,23,1,21,2233,1033,308,6,1
Machine Learning Engineer,suriyadeepan,everynoise.com_scraper,https://github.com/suriyadeepan/everynoise.com_scraper,Python,2,1,2,0,5,266,1033,308,0,0
Machine Learning Engineer,suriyadeepan,facehugger,https://github.com/suriyadeepan/facehugger,,0,1,2,0,1,15,1033,308,0,0
Machine Learning Engineer,suriyadeepan,frequency-hopping-wsn,https://github.com/suriyadeepan/frequency-hopping-wsn,"nesC, C++, Erlang",2,0,3,0,0,120,1033,308,0,0
Machine Learning Engineer,suriyadeepan,frhp-wsn,https://github.com/suriyadeepan/frhp-wsn,"Java, nesC, MATLAB, Python, Perl, C, Shell",2,0,2,0,0,220,1033,308,0,0
Machine Learning Engineer,suriyadeepan,gbr-scaffold,https://github.com/suriyadeepan/gbr-scaffold,,0,0,2,0,0,108,1033,308,0,0
Machine Learning Engineer,suriyadeepan,gfycat_dl,https://github.com/suriyadeepan/gfycat_dl,Python,0,1,2,1,3,16,1033,308,0,0
Machine Learning Engineer,suriyadeepan,gnucc-ftu,https://github.com/suriyadeepan/gnucc-ftu,,0,2,3,0,1,132,1033,308,0,0
Machine Learning Engineer,suriyadeepan,gnviz,https://github.com/suriyadeepan/gnviz,"C++, Python, Shell, Makefile",0,0,2,0,0,360,1033,308,0,0
Machine Learning Engineer,suriyadeepan,graphical-scholar,https://github.com/suriyadeepan/graphical-scholar,Python,0,1,2,0,20,32,1033,308,5,0
Machine Learning Engineer,suriyadeepan,hcn,https://github.com/suriyadeepan/hcn,"Python, Shell",0,1,1,0,8,0,1033,308,0,0
Machine Learning Engineer,suriyadeepan,IndoorTracking,https://github.com/suriyadeepan/IndoorTracking,Python,3,0,2,0,0,672,1033,308,0,0
Machine Learning Engineer,suriyadeepan,keras,https://github.com/suriyadeepan/keras,"Jupyter Notebook, Python, Shell",1,0,2,0,0,63,1033,308,0,0
Machine Learning Engineer,suriyadeepan,language-modeling,https://github.com/suriyadeepan/language-modeling,Python,5,1,5,0,20,1108,1033,308,5,0
Machine Learning Engineer,suriyadeepan,lasagne,https://github.com/suriyadeepan/lasagne,Jupyter Notebook,0,0,2,0,0,440,1033,308,0,0
Machine Learning Engineer,suriyadeepan,librenote,https://github.com/suriyadeepan/librenote,"HTML, CoffeeScript, CSS, Shell",0,2,2,0,0,278,1033,308,0,0
Machine Learning Engineer,suriyadeepan,link-grammar,https://github.com/suriyadeepan/link-grammar,"C, Groff, C++, Assembly, Perl, Java, Python, AutoIt, Common Lisp, OCaml, Yacc, HTML, Shell, TeX, CMake, Coq, OpenEdge ABL, Tcl, Logos, Pascal",0,8,2,0,0,21144,1033,308,0,0
Machine Learning Engineer,suriyadeepan,MachineLearning-101,https://github.com/suriyadeepan/MachineLearning-101,Shell,3,1,2,5,6,20,1033,308,0,0
Machine Learning Engineer,suriyadeepan,mads-m,https://github.com/suriyadeepan/mads-m,TeX,0,0,2,0,0,900,1033,308,0,0
Machine Learning Engineer,suriyadeepan,madurai_spider,https://github.com/suriyadeepan/madurai_spider,"HTML, Python",0,1,2,0,7,81,1033,308,0,0
Machine Learning Engineer,suriyadeepan,match-lstm,https://github.com/suriyadeepan/match-lstm,"Jupyter Notebook, Python",8,1,3,0,10,29,1033,308,0,0
Machine Learning Engineer,suriyadeepan,memory-networks,https://github.com/suriyadeepan/memory-networks,"Python, Shell",3,1,6,0,18,26,1033,308,5,0
Machine Learning Engineer,suriyadeepan,meshnet-guide-slides,https://github.com/suriyadeepan/meshnet-guide-slides,"JavaScript, CSS, HTML",0,0,2,0,0,4419,1033,308,0,0
Machine Learning Engineer,suriyadeepan,moses,https://github.com/suriyadeepan/moses,"C++, Groff, CMake, Python, Shell, Haskell",0,30,2,0,0,147749,1033,308,8,0
Machine Learning Engineer,suriyadeepan,MultiNODEs,https://github.com/suriyadeepan/MultiNODEs,"Python, R",0,2,1,0,1,236162,1033,308,0,0
Machine Learning Engineer,suriyadeepan,myshkin,https://github.com/suriyadeepan/myshkin,"JavaScript, Makefile",1,1,2,0,0,1228,1033,308,0,0
Machine Learning Engineer,suriyadeepan,NetCla,https://github.com/suriyadeepan/NetCla,Jupyter Notebook,3,1,2,0,4,20,1033,308,0,0
Machine Learning Engineer,suriyadeepan,neural-author,https://github.com/suriyadeepan/neural-author,"Jupyter Notebook, Shell",0,0,2,0,0,15,1033,308,0,0
Machine Learning Engineer,suriyadeepan,neural-pde,https://github.com/suriyadeepan/neural-pde,Python,7,1,2,0,28,2989,1033,308,5,0
Machine Learning Engineer,suriyadeepan,NeuralQA,https://github.com/suriyadeepan/NeuralQA,Python,5,1,2,0,6,21,1033,308,0,0
Machine Learning Engineer,suriyadeepan,NeuralRC,https://github.com/suriyadeepan/NeuralRC,"HTML, CSS",2,1,2,0,3,976,1033,308,0,0
Machine Learning Engineer,suriyadeepan,nodebox-art,https://github.com/suriyadeepan/nodebox-art,"Python, Shell",2,1,2,0,25,4926,1033,308,5,0
Machine Learning Engineer,suriyadeepan,node_space,https://github.com/suriyadeepan/node_space,,0,0,2,0,0,544,1033,308,0,0
Machine Learning Engineer,suriyadeepan,ofPad,https://github.com/suriyadeepan/ofPad,"C++, Makefile",0,0,2,0,0,128,1033,308,0,0
Machine Learning Engineer,suriyadeepan,opencog,https://github.com/suriyadeepan/opencog,"C++, Scheme, Python, C, CMake, Shell, Perl, TeX, Tcl, Ruby, Haskell, Protocol Buffer, Awk, HTML, Makefile, CSS, Batchfile",0,30,2,0,0,139372,1033,308,8,0
Machine Learning Engineer,suriyadeepan,opencv,https://github.com/suriyadeepan/opencv,"C++, Cuda, C, Java, Python, Objective-C++, TeX, Objective-C, Shell, Makefile, JavaScript, CSS",0,30,2,0,0,1081915,1033,308,8,0
Machine Learning Engineer,suriyadeepan,pandas,https://github.com/suriyadeepan/pandas,Jupyter Notebook,1,1,2,0,13,38,1033,308,0,0
Machine Learning Engineer,suriyadeepan,photogram,https://github.com/suriyadeepan/photogram,"CSS, HTML, JavaScript, Python, Dockerfile, Shell",0,1,2,0,25,38,1033,308,5,0
Machine Learning Engineer,suriyadeepan,pi-mote,https://github.com/suriyadeepan/pi-mote,"C, Python, Shell, Makefile",1,0,2,0,0,2384,1033,308,0,0
Machine Learning Engineer,suriyadeepan,pm-pyro,https://github.com/suriyadeepan/pm-pyro,"Jupyter Notebook, Python",30,1,3,0,30,1409,1033,308,1,1
Machine Learning Engineer,suriyadeepan,pointer-net,https://github.com/suriyadeepan/pointer-net,"Jupyter Notebook, Python",1,2,3,0,6,467,1033,308,0,0
Machine Learning Engineer,suriyadeepan,PracticalBayes,https://github.com/suriyadeepan/PracticalBayes,"Jupyter Notebook, Python",1,1,2,0,30,1859,1033,308,5,0
Machine Learning Engineer,suriyadeepan,practical_seq2seq,https://github.com/suriyadeepan/practical_seq2seq,"Jupyter Notebook, Python, Shell",30,2,29,3,29,7300,1033,308,6,1
Machine Learning Engineer,suriyadeepan,pseudo-spam,https://github.com/suriyadeepan/pseudo-spam,,0,0,2,0,0,1,1033,308,0,0
Machine Learning Engineer,suriyadeepan,PSF-Robotics-Workshop2024,https://github.com/suriyadeepan/PSF-Robotics-Workshop2024,C++,0,1,1,0,21,2176,1033,308,5,0
Machine Learning Engineer,suriyadeepan,PyroDemystified-PyCon2019,https://github.com/suriyadeepan/PyroDemystified-PyCon2019,"Jupyter Notebook, Python",7,1,2,4,9,260,1033,308,0,0
Machine Learning Engineer,suriyadeepan,python3,https://github.com/suriyadeepan/python3,"HTML, CSS, JavaScript, Python, Shell",7,1,3,0,14,2593,1033,308,5,0
Machine Learning Engineer,suriyadeepan,recompute.py,https://github.com/suriyadeepan/recompute.py,Python,4,1,2,0,30,188,1033,308,5,0
Machine Learning Engineer,suriyadeepan,reddit-ml-threads,https://github.com/suriyadeepan/reddit-ml-threads,"Jupyter Notebook, Python",3,1,2,0,2,22,1033,308,0,0
Machine Learning Engineer,suriyadeepan,relay_plura,https://github.com/suriyadeepan/relay_plura,"C++, C, nesC, Makefile, Shell, Gnuplot",0,1,2,0,2,5549,1033,308,0,0
Machine Learning Engineer,suriyadeepan,resources,https://github.com/suriyadeepan/resources,,0,1,3,0,2,0,1033,308,0,0
Machine Learning Engineer,suriyadeepan,reveal-template,https://github.com/suriyadeepan/reveal-template,"CSS, JavaScript, HTML, Python",0,1,2,0,5,1523,1033,308,0,0
Machine Learning Engineer,suriyadeepan,rl-toys,https://github.com/suriyadeepan/rl-toys,"Jupyter Notebook, Python",1,1,2,0,13,57,1033,308,0,0
Machine Learning Engineer,suriyadeepan,rnn-from-scratch,https://github.com/suriyadeepan/rnn-from-scratch,Python,30,1,12,0,30,1581,1033,308,1,1
Machine Learning Engineer,suriyadeepan,rnn-theano,https://github.com/suriyadeepan/rnn-theano,"Jupyter Notebook, Python",0,1,2,0,3,4635,1033,308,0,0
Machine Learning Engineer,suriyadeepan,robot_vision_android,https://github.com/suriyadeepan/robot_vision_android,"Java, Makefile, C++, Shell",3,0,3,0,0,1264,1033,308,0,0
Machine Learning Engineer,suriyadeepan,robot_vision_utils,https://github.com/suriyadeepan/robot_vision_utils,"C, Makefile, Processing, Arduino, C++, Java, Shell",0,1,2,0,0,2344,1033,308,0,0
Machine Learning Engineer,suriyadeepan,rtschedule,https://github.com/suriyadeepan/rtschedule,,0,0,2,0,0,3020,1033,308,0,0
Machine Learning Engineer,suriyadeepan,SC15AndroidApp,https://github.com/suriyadeepan/SC15AndroidApp,Java,0,1,2,0,0,20157,1033,308,0,0
Machine Learning Engineer,suriyadeepan,SC15RailsApp,https://github.com/suriyadeepan/SC15RailsApp,"Ruby, HTML, CSS, CoffeeScript, JavaScript",0,3,2,0,0,201,1033,308,0,0
Machine Learning Engineer,suriyadeepan,scala-scaffold,https://github.com/suriyadeepan/scala-scaffold,Scala,0,0,2,0,0,148,1033,308,0,0
Machine Learning Engineer,suriyadeepan,scripts,https://github.com/suriyadeepan/scripts,"Shell, Python",0,1,2,0,6,19,1033,308,0,0
Machine Learning Engineer,suriyadeepan,scripts_and_such,https://github.com/suriyadeepan/scripts_and_such,"HTML, CSS, Shell, Perl, Makefile",0,0,2,0,0,14944,1033,308,0,0
Machine Learning Engineer,mrdbourke,AIND-CV-FacialKeypoints,https://github.com/mrdbourke/AIND-CV-FacialKeypoints,"Jupyter Notebook, Python",4,4,3,0,1,193189,7588,35,3,1
Machine Learning Engineer,mrdbourke,AIND-Machine-Translation,https://github.com/mrdbourke/AIND-Machine-Translation,"Jupyter Notebook, Python",10,1,4,0,1,2471,7588,35,3,1
Machine Learning Engineer,mrdbourke,AIND-NLP,https://github.com/mrdbourke/AIND-NLP,Jupyter Notebook,2,3,3,0,2,58691,7588,35,3,1
Machine Learning Engineer,mrdbourke,AIND-VUI-Capstone,https://github.com/mrdbourke/AIND-VUI-Capstone,"HTML, Jupyter Notebook, Python, Shell",6,4,3,0,2,19306,7588,35,3,1
Machine Learning Engineer,mrdbourke,airbnb-amenity-detection,https://github.com/mrdbourke/airbnb-amenity-detection,"Jupyter Notebook, Python, Dockerfile",30,1,8,1,27,55564,7588,35,3,1
Machine Learning Engineer,mrdbourke,awesome-courses,https://github.com/mrdbourke/awesome-courses,"HTML, CSS, JavaScript",30,30,4,0,0,1184,7588,35,3,1
Machine Learning Engineer,mrdbourke,bert-as-service,https://github.com/mrdbourke/bert-as-service,"Python, HTML, JavaScript, Shell, CSS, Dockerfile",1,21,3,0,0,8837,7588,35,3,1
Machine Learning Engineer,mrdbourke,blog-starter-test-1,https://github.com/mrdbourke/blog-starter-test-1,JavaScript,1,1,3,1,0,939,7588,35,3,1
Machine Learning Engineer,mrdbourke,charlie-walks,https://github.com/mrdbourke/charlie-walks,"HTML, JavaScript, CSS",12,1,3,0,30,16485,7588,35,3,1
Machine Learning Engineer,mrdbourke,cnn-explainer,https://github.com/mrdbourke/cnn-explainer,"JavaScript, HTML, Python, CSS, Shell",14,4,2,0,0,89535,7588,35,3,1
Machine Learning Engineer,mrdbourke,composer,https://github.com/mrdbourke/composer,"Python, Dockerfile, Shell, Makefile",4,30,2,0,0,6740,7588,35,3,1
Machine Learning Engineer,mrdbourke,corpora,https://github.com/mrdbourke/corpora,JavaScript,1,30,3,0,0,1887,7588,35,3,1
Machine Learning Engineer,mrdbourke,coursera_bioinformatics_and_genetic_algorithm_experiment,https://github.com/mrdbourke/coursera_bioinformatics_and_genetic_algorithm_experiment,Jupyter Notebook,11,1,5,0,5,4158,7588,35,3,1
Machine Learning Engineer,mrdbourke,cs329s-ml-deployment-tutorial,https://github.com/mrdbourke/cs329s-ml-deployment-tutorial,"Jupyter Notebook, Python, Dockerfile, Makefile",30,1,9,1,30,70376,7588,35,3,1
Machine Learning Engineer,mrdbourke,deep-learning,https://github.com/mrdbourke/deep-learning,"Jupyter Notebook, HTML, Python",8,30,3,0,9,58800,7588,35,3,1
Machine Learning Engineer,mrdbourke,docs,https://github.com/mrdbourke/docs,"Jupyter Notebook, Python, C#, HTML, Shell, Smalltalk, CSS, Smarty",1,30,2,0,0,111320,7588,35,3,1
Machine Learning Engineer,mrdbourke,entity-embedding-rossmann,https://github.com/mrdbourke/entity-embedding-rossmann,"Jupyter Notebook, Python",1,2,3,0,0,3441,7588,35,3,1
Machine Learning Engineer,mrdbourke,fastai,https://github.com/mrdbourke/fastai,"Jupyter Notebook, Python, Perl, HTML, Makefile, Shell, Cuda, JavaScript, C++, Batchfile, Smarty",9,30,2,0,0,442729,7588,35,3,1
Machine Learning Engineer,mrdbourke,food-data-central-database-creation-with-supabase,https://github.com/mrdbourke/food-data-central-database-creation-with-supabase,"JavaScript, HTML",2,1,3,0,3,4,7588,35,3,1
Machine Learning Engineer,mrdbourke,food-not-food,https://github.com/mrdbourke/food-not-food,"Jupyter Notebook, Python, JavaScript, HTML, CSS",30,2,4,0,30,50675,7588,35,3,1
Machine Learning Engineer,mrdbourke,gatsby-starter-default,https://github.com/mrdbourke/gatsby-starter-default,"CSS, JavaScript",1,1,3,0,0,364,7588,35,3,1
Machine Learning Engineer,mrdbourke,hello-world,https://github.com/mrdbourke/hello-world,,2,1,3,0,3,1,7588,35,3,1
Machine Learning Engineer,mrdbourke,html-search-bar,https://github.com/mrdbourke/html-search-bar,"JavaScript, HTML, CSS",2,1,2,0,7,7,7588,35,3,1
Machine Learning Engineer,mrdbourke,ios-course-super-cool-app,https://github.com/mrdbourke/ios-course-super-cool-app,,1,0,3,0,0,1,7588,35,3,1
Machine Learning Engineer,mrdbourke,iOS-Retro-Calculator,https://github.com/mrdbourke/iOS-Retro-Calculator,,1,0,3,0,0,0,7588,35,3,1
Machine Learning Engineer,mrdbourke,Kats,https://github.com/mrdbourke/Kats,"Jupyter Notebook, Python, HTML, Batchfile, Makefile, CSS",2,15,2,0,0,13535,7588,35,3,1
Machine Learning Engineer,mrdbourke,LAVIS,https://github.com/mrdbourke/LAVIS,"Python, Jupyter Notebook, Shell",0,12,1,0,2,45252,7588,35,3,1
Machine Learning Engineer,mrdbourke,learn-transformers,https://github.com/mrdbourke/learn-transformers,Jupyter Notebook,28,1,4,1,9,705,7588,35,3,1
Machine Learning Engineer,mrdbourke,learnopencv,https://github.com/mrdbourke/learnopencv,"Jupyter Notebook, C++, Python, C, Java, HTML, Makefile, M4, Shell, CMake, Batchfile, Objective-C, MATLAB, QMake",16,30,2,0,0,297747,7588,35,3,1
Machine Learning Engineer,mrdbourke,LearnPythonTheHardWay,https://github.com/mrdbourke/LearnPythonTheHardWay,Python,5,1,3,0,4,18,7588,35,3,1
Machine Learning Engineer,mrdbourke,m1-machine-learning-test,https://github.com/mrdbourke/m1-machine-learning-test,"Jupyter Notebook, Python",30,2,16,2,29,546,7588,35,6,1
Machine Learning Engineer,mrdbourke,mac-ml-speed-test,https://github.com/mrdbourke/mac-ml-speed-test,"Jupyter Notebook, Python",30,1,2,1,29,1579,7588,35,3,1
Machine Learning Engineer,mrdbourke,machine-learning-notes,https://github.com/mrdbourke/machine-learning-notes,"Jupyter Notebook, Python",22,4,2,0,1,3245,7588,35,3,1
Machine Learning Engineer,mrdbourke,machine-learning-roadmap,https://github.com/mrdbourke/machine-learning-roadmap,,30,1,30,1,12,25983,7588,35,6,1
Machine Learning Engineer,mrdbourke,modal-test,https://github.com/mrdbourke/modal-test,Python,2,1,2,0,3,2,7588,35,3,1
Machine Learning Engineer,mrdbourke,mrdbourke,https://github.com/mrdbourke/mrdbourke,,30,1,5,0,4,5,7588,35,3,1
Machine Learning Engineer,mrdbourke,nutrify,https://github.com/mrdbourke/nutrify,"Jupyter Notebook, Python, JavaScript, HTML, Shell",30,2,7,1,29,170477,7588,35,3,1
Machine Learning Engineer,mrdbourke,nutrify-ai-grant-application,https://github.com/mrdbourke/nutrify-ai-grant-application,HTML,3,1,3,0,16,62386,7588,35,3,1
Machine Learning Engineer,mrdbourke,old_blog,https://github.com/mrdbourke/old_blog,"HTML, SCSS, Ruby",21,1,10,4,6,31,7588,35,3,1
Machine Learning Engineer,mrdbourke,overreacted.io,https://github.com/mrdbourke/overreacted.io,"JavaScript, CSS",1,30,3,0,0,4576,7588,35,3,1
Machine Learning Engineer,mrdbourke,python-list-comprehensions-tutorial,https://github.com/mrdbourke/python-list-comprehensions-tutorial,Jupyter Notebook,30,1,8,0,7,84,7588,35,3,1
Machine Learning Engineer,mrdbourke,pytorch-apple-silicon,https://github.com/mrdbourke/pytorch-apple-silicon,Jupyter Notebook,30,3,10,0,26,997,7588,35,3,1
Machine Learning Engineer,mrdbourke,pytorch-deep-learning,https://github.com/mrdbourke/pytorch-deep-learning,"Jupyter Notebook, Python",30,30,30,10,20,662353,7588,35,6,1
Machine Learning Engineer,mrdbourke,pytorch-resnet-twitch,https://github.com/mrdbourke/pytorch-resnet-twitch,Jupyter Notebook,5,1,3,0,4,18,7588,35,3,1
Machine Learning Engineer,mrdbourke,pytorch-styleguide,https://github.com/mrdbourke/pytorch-styleguide,Python,5,3,2,0,1,1516,7588,35,3,1
Machine Learning Engineer,mrdbourke,rag-resources,https://github.com/mrdbourke/rag-resources,,23,1,2,1,5,15,7588,35,3,1
Machine Learning Engineer,mrdbourke,recipe-summarization,https://github.com/mrdbourke/recipe-summarization,"Jupyter Notebook, Python",2,1,3,0,0,83,7588,35,3,1
Machine Learning Engineer,mrdbourke,Sentiment-Analysis-with-Keras,https://github.com/mrdbourke/Sentiment-Analysis-with-Keras,Jupyter Notebook,8,1,3,0,5,130,7588,35,3,1
Machine Learning Engineer,mrdbourke,spaCy,https://github.com/mrdbourke/spaCy,"Python, JavaScript, C++, C, CSS, HTML, Makefile, Shell",6,30,2,0,0,107937,7588,35,3,1
Machine Learning Engineer,mrdbourke,streamlit,https://github.com/mrdbourke/streamlit,"TypeScript, Python, CSS, Makefile, Shell, JavaScript, HTML, Dockerfile, Batchfile",3,30,2,0,2,58142,7588,35,3,1
Machine Learning Engineer,mrdbourke,strftime.org,https://github.com/mrdbourke/strftime.org,"HTML, Python, CSS, ApacheConf",2,3,3,0,0,21,7588,35,3,1
Machine Learning Engineer,mrdbourke,tensorflow-deep-learning,https://github.com/mrdbourke/tensorflow-deep-learning,"Jupyter Notebook, Python",30,25,30,3,23,265859,7588,35,6,1
Machine Learning Engineer,mrdbourke,test-data-size-repo,https://github.com/mrdbourke/test-data-size-repo,,1,1,2,0,1,350897,7588,35,3,1
Machine Learning Engineer,mrdbourke,Treehouse,https://github.com/mrdbourke/Treehouse,,2,0,3,0,0,0,7588,35,3,1
Machine Learning Engineer,mrdbourke,twitch-ml-deploy,https://github.com/mrdbourke/twitch-ml-deploy,"JavaScript, HTML",8,1,3,0,14,3226,7588,35,3,1
Machine Learning Engineer,mrdbourke,udacity-AIND,https://github.com/mrdbourke/udacity-AIND,"HTML, Jupyter Notebook, Python, JavaScript, CSS",5,1,3,0,1,8495,7588,35,3,1
Machine Learning Engineer,mrdbourke,udacityDLfoundationsP2,https://github.com/mrdbourke/udacityDLfoundationsP2,"HTML, Jupyter Notebook, Python",4,1,3,0,5,114,7588,35,3,1
Machine Learning Engineer,mrdbourke,Udacity_DLND_Projects,https://github.com/mrdbourke/Udacity_DLND_Projects,"Jupyter Notebook, HTML, Python",12,1,4,0,4,6251,7588,35,3,1
Machine Learning Engineer,mrdbourke,yolov5,https://github.com/mrdbourke/yolov5,"Python, Shell, Dockerfile",6,30,2,0,0,12439,7588,35,3,1
Machine Learning Engineer,mrdbourke,your-first-kaggle-submission,https://github.com/mrdbourke/your-first-kaggle-submission,Jupyter Notebook,30,1,15,1,4,1381,7588,35,3,1
Machine Learning Engineer,mrdbourke,zero-to-mastery-ml,https://github.com/mrdbourke/zero-to-mastery-ml,"Jupyter Notebook, Shell",30,21,30,3,28,234666,7588,35,6,1
Machine Learning Engineer,Mouhamed-SECK,awesome-gcp-certifications,https://github.com/Mouhamed-SECK/awesome-gcp-certifications,,0,30,0,0,0,288737,8,16,8,0
Machine Learning Engineer,Mouhamed-SECK,awesome-mlops,https://github.com/Mouhamed-SECK/awesome-mlops,,0,30,0,0,0,1516,8,16,8,0
Machine Learning Engineer,Mouhamed-SECK,carpooling,https://github.com/Mouhamed-SECK/carpooling,,0,1,1,0,1,0,8,16,0,0
Machine Learning Engineer,Mouhamed-SECK,chatbot_front,https://github.com/Mouhamed-SECK/chatbot_front,"JavaScript, CSS, HTML",0,1,1,0,2,188,8,16,0,0
Machine Learning Engineer,Mouhamed-SECK,chatbot_small_api,https://github.com/Mouhamed-SECK/chatbot_small_api,JavaScript,0,1,1,0,3,7,8,16,0,0
Machine Learning Engineer,Mouhamed-SECK,cheatsheets,https://github.com/Mouhamed-SECK/cheatsheets,"CSS, JavaScript, HTML, Ruby, Python, Makefile, Shell, Dockerfile",0,30,0,0,0,5804,8,16,8,0
